customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,nps,sentiment_score,tenure_bucket,monthly_to_total_ratio,has_dependents,contract_payment,avg_monthly_charges,num_services,segment
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,7,0.7217542198983137,48-72,0.01504665950448537,0,One year_Bank transfer (automatic),45.86742354746328,5,0
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,1,0,0.09771486190126559,48-72,0.014451151820588797,0,Two year_Bank transfer (automatic),111.938968942074,8,1
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,9,0.962232639076765,0-6,0.2425149676395712,0,Month-to-month_Mailed check,20.0399959920008,2,3
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,6,0.6015462708891249,48-72,0.014261164853826665,1,One year_Electronic check,101.43124859123266,7,1
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,9,0.8784426558409031,24-48,0.03250148220503263,0,One year_Mailed check,28.989061594091826,3,0
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,7,0.7547529433240693,24-48,0.024060898165388797,0,One year_Mailed check,91.19302113504602,5,1
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,6,0.6414641956712943,48-72,0.014230698687525618,1,Two year_Credit card (automatic),18.934027514805173,1,0
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,6,0.6209288341330041,48-72,0.018467617244370457,0,Month-to-month_Electronic check,95.25272554085953,6,1
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,10,0.9836493157003255,48-72,0.01904840167012954,0,One year_Credit card (automatic),58.50480656721526,5,2
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,8,0.7961805181866584,24-48,0.023178472971553968,0,Month-to-month_Electronic check,91.95581181498112,5,1
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,3,0.2926240217690972,24-48,0.026672245166162074,0,Month-to-month_Electronic check,77.51756547249823,3,2
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,8,0.7844815608209353,48-72,0.015948590618972226,1,Two year_Electronic check,53.49218666418459,6,1
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,8,0.7699425931702009,0-6,0.36171497438923117,1,Month-to-month_Electronic check,82.7999724000092,5,2
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,6,0.6132599317974151,24-48,0.027566919671889803,0,Two year_Bank transfer (automatic),31.287499130902802,3,0
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,2,0.1676842352115328,6-12,0.0941624007005472,1,Month-to-month_Electronic check,106.46498935350108,6,2
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,10,1.0,24-48,0.024726097078697124,0,Two year_Mailed check,20.369511698304592,1,0
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,8,0.6950063383890477,24-48,0.03959843835304033,1,Month-to-month_Credit card (automatic),79.68888593744866,5,2
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,6,0.5700062915699592,48-72,0.01809462509530598,1,One year_Credit card (automatic),98.49017681267541,6,1
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,10,1.0,0-6,0.18359201611004863,0,Month-to-month_Mailed check,18.791663534722744,1,3
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,1,0.05497853872677552,0-6,0.3241123924020371,0,Month-to-month_Electronic check,76.51664116111961,3,2
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,8,0.8296050980521572,6-12,0.1447124300136651,1,Month-to-month_Mailed check,50.049992850001026,3,3
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,6,0.5591358124983461,0-6,0.3314785320909614,1,Month-to-month_Mailed check,15.724996068750983,1,3
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,7,0.7387892828396609,24-48,0.029379221498726994,0,Two year_Electronic check,91.7469669167586,5,2
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,1,0.08514455264007295,24-48,0.0365488175900029,0,Month-to-month_Electronic check,79.09258966323742,4,2
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,9,0.8831676697817358,48-72,0.013660488985376322,0,Two year_Bank transfer (automatic),23.94374966744792,2,0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,10,1.0,0-6,0.9999999493670911,0,Month-to-month_Mailed check,19.749980250019753,1,3
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,8,0.7328286516439153,48-72,0.014164377027321472,0,One year_Electronic check,56.1316893502579,6,1
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,6,0.648604540937823,12-24,0.07070291607724022,0,Month-to-month_Electronic check,93.51153126834376,4,2
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,3,0.3651716720757868,24-48,0.038997770579311364,1,Month-to-month_Credit card (automatic),60.105997595760094,7,2
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,10,0.9819984251502522,48-72,0.015505659330847011,0,Two year_Bank transfer (automatic),48.65820822898197,3,0
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,3,0.3262102085450773,0-6,0.9999999717912561,0,Month-to-month_Electronic check,35.44996455003545,3,3
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,5,0.5389455340106029,0-6,0.5458461471280475,0,Month-to-month_Electronic check,40.624979687510155,2,3
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,10,0.9954371223834185,24-48,0.021629355309182495,0,Two year_Credit card (automatic),27.63255749691727,2,0
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,10,0.9445876423641067,12-24,0.042170368264171844,0,Month-to-month_Bank transfer (automatic),77.3260835945181,3,2
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,8,0.8797041065975924,48-72,0.015809039314569326,1,Two year_Mailed check,19.96484343804932,1,0
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,10,0.9803739147535601,48-72,0.016744265501905716,1,Two year_Mailed check,20.53596455200062,1,0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,3,0.2695432615393095,0-6,0.9999999858055361,0,Month-to-month_Mailed check,70.44992955007046,2,2
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,10,1.0,48-72,0.013702893868526468,1,Two year_Credit card (automatic),89.24513764937309,9,1
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,6,0.6305029383778101,6-12,0.12623081677241052,0,Month-to-month_Electronic check,70.45624119296986,6,2
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,8,0.8128715038029007,48-72,0.016922754864237343,0,Two year_Bank transfer (automatic),97.88934265755177,6,1
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,8,0.7514619668298725,48-72,0.015938590102960153,0,One year_Credit card (automatic),82.64140495872806,5,1
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,9,0.940140202910661,48-72,0.0136373989217416,0,Two year_Bank transfer (automatic),24.735210919222382,2,0
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,7,0.8448259302759873,48-72,0.01543628344547255,1,Two year_Credit card (automatic),98.718460019716,7,1
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,7,0.744025383193927,0-6,0.31947839740051515,0,One year_Mailed check,20.449993183335604,1,3
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,4,0.42480442481462827,0-6,0.9999999780941955,0,Month-to-month_Electronic check,45.649954350045654,2,3
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,6,0.6360546398243048,24-48,0.03342055491933959,1,One year_Credit card (automatic),64.33166452227785,5,2
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,10,0.9835942333415729,12-24,0.06486839643002762,1,Month-to-month_Mailed check,71.42666190488922,6,2
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,9,0.8831174635203426,6-12,0.12146717441044179,1,Month-to-month_Electronic check,70.54374118203236,5,2
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,3,0.28247772578818914,6-12,0.14492753601078942,0,Month-to-month_Mailed check,93.64284376530803,5,2
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,9,0.8712525022306562,48-72,0.013637137397325893,1,One year_Credit card (automatic),113.29356981009187,8,1
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,9,0.8823777567111991,48-72,0.016509275678728865,1,Two year_Electronic check,84.11693412714622,8,1
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,9,0.8821446403875541,0-6,0.17356828040909003,1,Month-to-month_Mailed check,18.916663513889414,1,3
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,8,0.7877657745582934,12-24,0.0701769603832608,1,Month-to-month_Bank transfer (automatic),82.34285126122491,3,2
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,7,0.6863660984209949,12-24,0.04618677787744627,0,Month-to-month_Bank transfer (automatic),82.81590532654975,4,2
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,9,0.912150592850485,12-24,0.04798761598478777,1,One year_Mailed check,19.086362768801692,1,3
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,6,0.6039396509103923,12-24,0.06274414056372642,1,Two year_Mailed check,63.999996000000245,5,2
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,6,0.6083681226755852,6-12,0.10214626350498306,0,Two year_Bank transfer (automatic),25.159997484000254,2,3
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,6,0.6761148781672242,12-24,0.07324569998921497,1,Month-to-month_Electronic check,58.81153393757431,4,2
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,0,0.0038367119358255724,12-24,0.051747417306655316,0,Month-to-month_Electronic check,79.61749601912518,4,2
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,8,0.9105445496400391,0-6,0.5155325405655878,0,Month-to-month_Electronic check,67.5999662000169,2,2
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,6,0.6176344769911306,48-72,0.01866986672931981,0,Two year_Bank transfer (automatic),74.6839608550196,7,1
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,9,0.8776370204558581,6-12,0.08807182518994518,1,One year_Mailed check,21.26363443057869,1,3
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,10,1.0,48-72,0.014595328017459143,0,Two year_Mailed check,19.760144641157325,1,0
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0,0.0,0-6,0.2597069587556522,0,Month-to-month_Bank transfer (automatic),68.24998293750426,2,2
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,8,0.6803157924132937,48-72,0.0142378626395226,0,Two year_Bank transfer (automatic),86.86735990462,9,1
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,1,6,0.5997998429082407,48-72,0.01708660228685629,0,Month-to-month_Electronic check,45.71034403947682,5,0
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,8,0.7875412081028021,12-24,0.06347230845217079,1,Month-to-month_Electronic check,20.087498744531327,1,3
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,6,0.6803273693144167,24-48,0.023804478343207043,0,One year_Bank transfer (automatic),82.308137620741,5,1
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,5,0.45512166574998164,0-6,0.429983523764483,0,Month-to-month_Electronic check,121.39993930003035,7,2
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,10,0.9833672590960864,12-24,0.06934630838219055,0,Two year_Mailed check,84.41070825637799,7,2
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,0,0.06338196880302294,48-72,0.018969241226557087,0,One year_Bank transfer (automatic),94.34339444635106,5,1
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,8,0.819720426636209,24-48,0.03139561526026184,0,One year_Bank transfer (automatic),20.454686860791035,1,3
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,7,0.6914271587513433,24-48,0.031658549049399444,0,Month-to-month_Electronic check,22.94705814861594,2,0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,3,0.2621757166763483,12-24,0.0649821069520973,0,Month-to-month_Mailed check,76.37999490800034,3,2
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,6,0.6175872863437515,6-12,0.15180698937290113,0,Month-to-month_Bank transfer (automatic),71.94284686530759,3,2
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,8,0.7985349428390867,12-24,0.06756453418786945,1,Month-to-month_Bank transfer (automatic),103.94999307000047,7,2
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,6,0.5616085367396401,48-72,0.016413738006059313,0,One year_Credit card (automatic),20.524589827465743,1,0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,3,0.26420767293360675,0-6,0.9999999666110194,0,Month-to-month_Bank transfer (automatic),29.94997005002995,3,3
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,6,0.5592763942777459,0-6,0.9999999779249453,0,Month-to-month_Mailed check,45.2999547000453,2,3
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,5,0.45037221931180604,6-12,0.12751829755147018,0,Month-to-month_Bank transfer (automatic),82.83123964609504,4,2
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,6,0.6467016879986167,24-48,0.03046916397078663,1,One year_Credit card (automatic),74.34242198962359,6,2
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,1,1,0.13996966793102192,12-24,0.07129042408015973,0,Month-to-month_Electronic check,85.51153188372832,4,2
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,3,0.34678372281928965,0-6,0.999999959677421,0,Month-to-month_Electronic check,24.799975200024804,2,3
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,9,0.9002249774384262,12-24,0.05059334858563915,0,Month-to-month_Mailed check,51.19249744037513,3,3
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,0,7,0.6878685606099921,0-6,0.3700547733407818,0,Month-to-month_Electronic check,27.383324205558598,3,3
